CodFazenda;Ano;Produção/vacas em lactação (litros/animal/dia);Clusters
2283D6B2-20CC-49BD-A7BD-5B34B77CA428;2024;14.386666666666665;0
DB5B4159-9F1F-4745-A536-A53D015A84D5;2019;16.906666666666663;4
DB5B4159-9F1F-4745-A536-A53D015A84D5;2020;16.81;4
DB5B4159-9F1F-4745-A536-A53D015A84D5;2021;16.394166666666667;4
DB5B4159-9F1F-4745-A536-A53D015A84D5;2022;17.358333333333334;4
DB5B4159-9F1F-4745-A536-A53D015A84D5;2024;17.930000000000003;3
24CF0CB3-9CB3-4A9F-B199-1617D9E972E6;2024;18.82;3
0973C881-2CAB-45CC-AB87-A5D2000AEF75;2019;12.904444444444444;0
0973C881-2CAB-45CC-AB87-A5D2000AEF75;2020;11.821666666666667;0
0973C881-2CAB-45CC-AB87-A5D2000AEF75;2021;11.333333333333334;2
0973C881-2CAB-45CC-AB87-A5D2000AEF75;2022;11.429166666666667;2
0973C881-2CAB-45CC-AB87-A5D2000AEF75;2024;13.33;0
586CB2F2-AB03-45F1-B80A-A6B000D8ECFD;2019;13.921111111111111;0
586CB2F2-AB03-45F1-B80A-A6B000D8ECFD;2020;16.202499999999997;4
586CB2F2-AB03-45F1-B80A-A6B000D8ECFD;2021;16.809166666666666;4
586CB2F2-AB03-45F1-B80A-A6B000D8ECFD;2022;17.297500000000003;4
586CB2F2-AB03-45F1-B80A-A6B000D8ECFD;2024;17.833333333333332;3
CACC29F0-6ABA-47B5-83F5-A7A5011F1481;2019;13.154444444444444;0
CACC29F0-6ABA-47B5-83F5-A7A5011F1481;2020;15.244166666666667;4
CACC29F0-6ABA-47B5-83F5-A7A5011F1481;2021;16.032500000000002;4
CACC29F0-6ABA-47B5-83F5-A7A5011F1481;2022;16.6375;4
CACC29F0-6ABA-47B5-83F5-A7A5011F1481;2024;18.713333333333335;3
5845BC2C-A121-47CC-B0AC-A5280177D373;2019;15.848749999999999;4
5845BC2C-A121-47CC-B0AC-A5280177D373;2020;16.525;4
5845BC2C-A121-47CC-B0AC-A5280177D373;2021;16.675;4
5845BC2C-A121-47CC-B0AC-A5280177D373;2022;17.9425;3
5845BC2C-A121-47CC-B0AC-A5280177D373;2024;16.866666666666667;4
6BE0B052-7A61-463C-8EE7-4CF6AD61E33F;2021;16.226999999999997;4
6BE0B052-7A61-463C-8EE7-4CF6AD61E33F;2022;14.448333333333332;0
6BE0B052-7A61-463C-8EE7-4CF6AD61E33F;2024;14.756666666666666;0
CB756700-9572-42ED-A0D2-A27301422F83;2024;19.723333333333333;3
F46229D2-5095-40C1-9EAA-A77C01407CA4;2019;17.802857142857142;3
F46229D2-5095-40C1-9EAA-A77C01407CA4;2020;17.493333333333332;4
F46229D2-5095-40C1-9EAA-A77C01407CA4;2021;16.494000000000003;4
F46229D2-5095-40C1-9EAA-A77C01407CA4;2022;19.511666666666667;3
F46229D2-5095-40C1-9EAA-A77C01407CA4;2024;19.483333333333334;3
1D734D15-B608-478F-9CA7-A77C0141772F;2019;17.868000000000002;3
1D734D15-B608-478F-9CA7-A77C0141772F;2020;21.45416666666667;1
1D734D15-B608-478F-9CA7-A77C0141772F;2021;20.631666666666664;1
1D734D15-B608-478F-9CA7-A77C0141772F;2022;19.019166666666667;3
1D734D15-B608-478F-9CA7-A77C0141772F;2024;19.346666666666668;3
DF32566E-1881-4982-A730-A25500B1FAFD;2019;12.795555555555557;0
DF32566E-1881-4982-A730-A25500B1FAFD;2020;14.945454545454544;4
DF32566E-1881-4982-A730-A25500B1FAFD;2021;15.681666666666667;4
DF32566E-1881-4982-A730-A25500B1FAFD;2022;16.216666666666665;4
DF32566E-1881-4982-A730-A25500B1FAFD;2024;16.683333333333334;4
70FF7836-A309-435A-8C68-A25500B1F941;2020;14.089000000000002;0
70FF7836-A309-435A-8C68-A25500B1F941;2021;11.803333333333333;0
70FF7836-A309-435A-8C68-A25500B1F941;2022;12.243333333333332;0
70FF7836-A309-435A-8C68-A25500B1F941;2024;12.956666666666669;0
4A3079F5-A458-46B2-8B5D-A9D9010897BB;2019;17.21333333333333;4
4A3079F5-A458-46B2-8B5D-A9D9010897BB;2020;16.106666666666666;4
4A3079F5-A458-46B2-8B5D-A9D9010897BB;2021;15.027499999999998;4
4A3079F5-A458-46B2-8B5D-A9D9010897BB;2022;15.505833333333333;4
4A3079F5-A458-46B2-8B5D-A9D9010897BB;2024;21.163333333333334;1
A85F3F72-4650-4AA4-9A04-A9D900FB4362;2019;20.938888888888886;1
A85F3F72-4650-4AA4-9A04-A9D900FB4362;2020;17.955833333333334;3
A85F3F72-4650-4AA4-9A04-A9D900FB4362;2021;17.965833333333332;3
A85F3F72-4650-4AA4-9A04-A9D900FB4362;2022;18.57083333333333;3
A85F3F72-4650-4AA4-9A04-A9D900FB4362;2024;17.08666666666667;4
5D657418-DEA5-4657-A783-A9D900F9011E;2021;16.495833333333334;4
5D657418-DEA5-4657-A783-A9D900F9011E;2022;24.6825;1
DC0EA375-BDD5-4009-B6E2-A9D900F69827;2019;22.536666666666665;1
DC0EA375-BDD5-4009-B6E2-A9D900F69827;2021;25.492499999999993;1
DC0EA375-BDD5-4009-B6E2-A9D900F69827;2022;17.855833333333333;3
DC0EA375-BDD5-4009-B6E2-A9D900F69827;2024;19.746666666666666;3
2DB9F957-85FF-4596-871A-85B67723CC95;2022;18.195999999999998;3
2DB9F957-85FF-4596-871A-85B67723CC95;2024;15.949999999999998;4
C3B064B7-F960-46DF-8E9F-E78738559C30;2021;15.482857142857142;4
C3B064B7-F960-46DF-8E9F-E78738559C30;2022;13.01;0
0D3EAAFB-323E-43ED-AD7D-87B384D17582;2021;20.765;1
0D3EAAFB-323E-43ED-AD7D-87B384D17582;2022;21.98166666666667;1
0D3EAAFB-323E-43ED-AD7D-87B384D17582;2024;19.80666666666667;3
72AD2F8F-3BCB-45D4-AD31-3C289BC043A3;2022;11.022000000000002;2
72AD2F8F-3BCB-45D4-AD31-3C289BC043A3;2024;9.49;2
87A9DA6A-4226-462E-9EC5-6D8D26774CB3;2021;13.352500000000001;0
87A9DA6A-4226-462E-9EC5-6D8D26774CB3;2022;14.410833333333336;0
4B4A59C6-A53E-4A66-B177-EF047338A732;2022;15.27833333333333;4
4B4A59C6-A53E-4A66-B177-EF047338A732;2024;16.433333333333334;4
18988183-859E-4520-867F-957456E19CF5;2021;14.635;0
18988183-859E-4520-867F-957456E19CF5;2022;12.380833333333335;0
18988183-859E-4520-867F-957456E19CF5;2024;11.423333333333332;2
F276AF55-6082-453E-B348-35DC9D829C58;2020;15.58;4
F276AF55-6082-453E-B348-35DC9D829C58;2021;19.8025;3
F276AF55-6082-453E-B348-35DC9D829C58;2022;22.179166666666664;1
F276AF55-6082-453E-B348-35DC9D829C58;2024;19.13;3
66BE67CD-A2F6-486A-AFAC-340ACD22C4AF;2022;21.826;1
66BE67CD-A2F6-486A-AFAC-340ACD22C4AF;2024;17.650000000000002;3
AF6518E0-5342-43C5-AD89-A6180159E494;2019;20.004444444444445;3
AF6518E0-5342-43C5-AD89-A6180159E494;2020;20.365;3
AF6518E0-5342-43C5-AD89-A6180159E494;2021;20.775833333333335;1
AF6518E0-5342-43C5-AD89-A6180159E494;2022;20.8575;1
AF6518E0-5342-43C5-AD89-A6180159E494;2024;19.093333333333334;3
D35A4E10-2EE5-40FF-AC50-111CAE0FF7D9;2020;14.06;0
D35A4E10-2EE5-40FF-AC50-111CAE0FF7D9;2021;14.209166666666667;0
D35A4E10-2EE5-40FF-AC50-111CAE0FF7D9;2022;13.829166666666666;0
D35A4E10-2EE5-40FF-AC50-111CAE0FF7D9;2024;14.416666666666666;0
81B0D53A-8E02-425F-B63B-A6670166C46A;2019;18.395555555555557;3
81B0D53A-8E02-425F-B63B-A6670166C46A;2020;22.381666666666664;1
81B0D53A-8E02-425F-B63B-A6670166C46A;2021;19.9575;3
81B0D53A-8E02-425F-B63B-A6670166C46A;2022;18.935833333333335;3
81B0D53A-8E02-425F-B63B-A6670166C46A;2024;18.736666666666668;3
055D30AC-4BF7-48EA-90FA-CB23E125EDFE;2022;10.593;2
055D30AC-4BF7-48EA-90FA-CB23E125EDFE;2024;12.643333333333333;0
6B2C4D56-DBC3-4B8D-94E7-A4DC00FA995A;2019;9.934444444444445;2
6B2C4D56-DBC3-4B8D-94E7-A4DC00FA995A;2020;10.286666666666665;2
6B2C4D56-DBC3-4B8D-94E7-A4DC00FA995A;2021;9.8275;2
6B2C4D56-DBC3-4B8D-94E7-A4DC00FA995A;2022;9.165000000000001;2
6B2C4D56-DBC3-4B8D-94E7-A4DC00FA995A;2024;11.753333333333332;0
4D89AD03-E3DD-450A-A78D-A42700B06C78;2019;9.462222222222222;2
4D89AD03-E3DD-450A-A78D-A42700B06C78;2020;10.135833333333334;2
4D89AD03-E3DD-450A-A78D-A42700B06C78;2021;8.931666666666667;2
4D89AD03-E3DD-450A-A78D-A42700B06C78;2022;6.493333333333332;2
4D89AD03-E3DD-450A-A78D-A42700B06C78;2024;10.01;2
879804B1-BABE-462A-A892-A2FE00E9AAB2;2019;10.401111111111112;2
879804B1-BABE-462A-A892-A2FE00E9AAB2;2020;11.215000000000002;2
879804B1-BABE-462A-A892-A2FE00E9AAB2;2021;11.985833333333334;0
879804B1-BABE-462A-A892-A2FE00E9AAB2;2022;11.781666666666666;0
879804B1-BABE-462A-A892-A2FE00E9AAB2;2024;13.949999999999998;0
04DE77A8-FA0D-4A4A-B5C2-A32700207FFA;2019;10.356666666666667;2
04DE77A8-FA0D-4A4A-B5C2-A32700207FFA;2020;11.4225;2
04DE77A8-FA0D-4A4A-B5C2-A32700207FFA;2021;10.2725;2
04DE77A8-FA0D-4A4A-B5C2-A32700207FFA;2022;8.681666666666668;2
04DE77A8-FA0D-4A4A-B5C2-A32700207FFA;2024;10.026666666666666;2
3D0F08F4-1516-4AE0-84E2-A4C101162BC5;2019;12.47;0
3D0F08F4-1516-4AE0-84E2-A4C101162BC5;2020;11.005;2
3D0F08F4-1516-4AE0-84E2-A4C101162BC5;2021;9.774166666666668;2
3D0F08F4-1516-4AE0-84E2-A4C101162BC5;2022;11.366666666666665;2
3D0F08F4-1516-4AE0-84E2-A4C101162BC5;2024;12.920000000000002;0
29396EBE-FCD1-47FC-A88D-278C84D04981;2020;12.945;0
29396EBE-FCD1-47FC-A88D-278C84D04981;2021;13.45833333333333;0
29396EBE-FCD1-47FC-A88D-278C84D04981;2022;12.920833333333334;0
29396EBE-FCD1-47FC-A88D-278C84D04981;2024;20.34;3
B11AAA6F-5060-4502-A30C-7C006355B555;2024;10.673333333333334;2
D7D40A0E-D596-4DD6-BD65-A824018940CA;2019;13.47111111111111;0
D7D40A0E-D596-4DD6-BD65-A824018940CA;2020;16.5025;4
D7D40A0E-D596-4DD6-BD65-A824018940CA;2021;19.08583333333333;3
D7D40A0E-D596-4DD6-BD65-A824018940CA;2022;17.680833333333336;3
D7D40A0E-D596-4DD6-BD65-A824018940CA;2024;15.333333333333334;4
245C6BB8-06C7-400E-8DD1-A600002A2014;2019;16.14333333333333;4
245C6BB8-06C7-400E-8DD1-A600002A2014;2020;17.40833333333333;4
245C6BB8-06C7-400E-8DD1-A600002A2014;2021;17.892500000000002;3
245C6BB8-06C7-400E-8DD1-A600002A2014;2022;15.455;4
245C6BB8-06C7-400E-8DD1-A600002A2014;2024;20.47;3
0FF89A3E-B721-4E61-8E32-448208207F87;2019;19.71;3
0FF89A3E-B721-4E61-8E32-448208207F87;2020;19.017500000000002;3
0FF89A3E-B721-4E61-8E32-448208207F87;2021;12.850833333333334;0
0FF89A3E-B721-4E61-8E32-448208207F87;2022;13.046666666666665;0
0FF89A3E-B721-4E61-8E32-448208207F87;2024;14.623333333333335;0
7290A312-D732-4572-8F7D-D6F8FD63A4BD;2020;10.863333333333335;2
7290A312-D732-4572-8F7D-D6F8FD63A4BD;2021;14.110833333333334;0
7290A312-D732-4572-8F7D-D6F8FD63A4BD;2022;15.368333333333332;4
C1BBD038-2151-48D2-A421-A786013266D4;2019;14.101111111111111;0
C1BBD038-2151-48D2-A421-A786013266D4;2020;14.517499999999998;0
C1BBD038-2151-48D2-A421-A786013266D4;2021;13.455833333333333;0
C1BBD038-2151-48D2-A421-A786013266D4;2022;12.754166666666668;0
C1BBD038-2151-48D2-A421-A786013266D4;2024;15.806666666666667;4
9A439CBE-A89A-4B02-BC05-99F938282C2B;2020;18.809166666666666;3
9A439CBE-A89A-4B02-BC05-99F938282C2B;2021;15.863333333333332;4
9A439CBE-A89A-4B02-BC05-99F938282C2B;2022;23.114166666666666;1
9A439CBE-A89A-4B02-BC05-99F938282C2B;2024;23.616666666666664;1
4E2A55F4-7A39-449F-8EFC-A31A01657272;2019;12.875555555555556;0
4E2A55F4-7A39-449F-8EFC-A31A01657272;2020;15.108333333333334;4
4E2A55F4-7A39-449F-8EFC-A31A01657272;2021;16.62833333333333;4
4E2A55F4-7A39-449F-8EFC-A31A01657272;2022;14.853333333333333;4
4E2A55F4-7A39-449F-8EFC-A31A01657272;2024;19.146666666666665;3
8EC93351-05DA-464E-9E59-AAA9006C7D91;2019;18.151666666666667;3
8EC93351-05DA-464E-9E59-AAA9006C7D91;2020;18.98333333333333;3
8EC93351-05DA-464E-9E59-AAA9006C7D91;2021;18.83666666666667;3
8EC93351-05DA-464E-9E59-AAA9006C7D91;2022;19.530833333333337;3
7704F55D-09F2-496B-BC4A-A25500B1D5A6;2019;14.133333333333333;0
7704F55D-09F2-496B-BC4A-A25500B1D5A6;2020;14.305;0
7704F55D-09F2-496B-BC4A-A25500B1D5A6;2021;13.178333333333333;0
7704F55D-09F2-496B-BC4A-A25500B1D5A6;2022;13.625833333333333;0
7704F55D-09F2-496B-BC4A-A25500B1D5A6;2024;16.846666666666668;4
FF21321A-BA33-4E15-9C5D-A25500B251F4;2019;6.1433333333333335;2
FF21321A-BA33-4E15-9C5D-A25500B251F4;2020;6.44;2
FF21321A-BA33-4E15-9C5D-A25500B251F4;2021;8.000833333333333;2
FF21321A-BA33-4E15-9C5D-A25500B251F4;2022;7.325;2
FF21321A-BA33-4E15-9C5D-A25500B251F4;2024;8.7;2
78A166E2-0550-4EF4-8405-F4EC041A6D54;2022;14.52;0
78A166E2-0550-4EF4-8405-F4EC041A6D54;2024;16.55;4
884634A0-E124-4B6E-9DC5-A25500B26FF3;2019;18.035555555555554;3
884634A0-E124-4B6E-9DC5-A25500B26FF3;2020;18.45916666666667;3
884634A0-E124-4B6E-9DC5-A25500B26FF3;2021;17.825;3
884634A0-E124-4B6E-9DC5-A25500B26FF3;2022;17.866666666666664;3
884634A0-E124-4B6E-9DC5-A25500B26FF3;2024;15.54;4
ED3D2F63-901B-40AD-A8F8-C5AFA9733E19;2022;20.164;3
ED3D2F63-901B-40AD-A8F8-C5AFA9733E19;2024;19.09;3
A76754BA-A4CA-4882-8EB5-A25500B23A0C;2019;19.78666666666667;3
A76754BA-A4CA-4882-8EB5-A25500B23A0C;2020;18.209166666666665;3
A76754BA-A4CA-4882-8EB5-A25500B23A0C;2021;17.2325;4
A76754BA-A4CA-4882-8EB5-A25500B23A0C;2022;18.741666666666664;3
A76754BA-A4CA-4882-8EB5-A25500B23A0C;2024;20.580000000000002;3
23F6DD4A-5D19-4B0A-AF63-A35500F72BE1;2019;17.171111111111113;4
23F6DD4A-5D19-4B0A-AF63-A35500F72BE1;2020;14.6925;0
23F6DD4A-5D19-4B0A-AF63-A35500F72BE1;2021;15.19416666666667;4
23F6DD4A-5D19-4B0A-AF63-A35500F72BE1;2022;15.148333333333333;4
23F6DD4A-5D19-4B0A-AF63-A35500F72BE1;2024;17.56;3
F07A53B5-2242-4322-9DEB-B05300226CCC;2021;16.77;4
F07A53B5-2242-4322-9DEB-B05300226CCC;2022;15.8025;4
F07A53B5-2242-4322-9DEB-B05300226CCC;2024;12.589999999999998;0
558DE161-0655-422E-9B67-A25500B23A25;2019;20.797777777777778;1
558DE161-0655-422E-9B67-A25500B23A25;2020;21.146666666666665;1
558DE161-0655-422E-9B67-A25500B23A25;2021;21.41416666666667;1
558DE161-0655-422E-9B67-A25500B23A25;2022;21.551666666666666;1
558DE161-0655-422E-9B67-A25500B23A25;2024;20.406666666666666;3
2C17C6D3-E71D-48CC-8030-A71A0145BBDE;2019;15.664444444444447;4
2C17C6D3-E71D-48CC-8030-A71A0145BBDE;2020;15.880833333333333;4
2C17C6D3-E71D-48CC-8030-A71A0145BBDE;2021;15.251666666666667;4
2C17C6D3-E71D-48CC-8030-A71A0145BBDE;2022;13.600833333333334;0
2C17C6D3-E71D-48CC-8030-A71A0145BBDE;2024;14.556666666666667;0
27FDF08A-985C-41DF-B76E-A2DF00B43A3A;2019;15.881111111111112;4
27FDF08A-985C-41DF-B76E-A2DF00B43A3A;2020;19.404999999999998;3
27FDF08A-985C-41DF-B76E-A2DF00B43A3A;2021;18.903333333333332;3
27FDF08A-985C-41DF-B76E-A2DF00B43A3A;2022;18.976666666666667;3
27FDF08A-985C-41DF-B76E-A2DF00B43A3A;2024;24.94333333333333;1
2362711F-8E0A-4A3E-A841-A61200E7EE1C;2022;17.366666666666664;4
062E44DD-50D3-4670-B0C0-A71A00F8C1B7;2022;10.19111111111111;2
062E44DD-50D3-4670-B0C0-A71A00F8C1B7;2024;12.51;0
2379F388-3AD0-41F5-970A-ED5D9D4D6E7B;2024;14.603333333333333;0
A1599B25-B339-4392-B692-A25500B1C76C;2019;12.003333333333334;0
A1599B25-B339-4392-B692-A25500B1C76C;2020;12.405;0
A1599B25-B339-4392-B692-A25500B1C76C;2021;14.04;0
A1599B25-B339-4392-B692-A25500B1C76C;2022;14.729999999999999;0
A1599B25-B339-4392-B692-A25500B1C76C;2024;13.643333333333333;0
829540E7-4B3C-40C7-A9DC-A5AA0137ACA5;2019;10.130000000000003;2
829540E7-4B3C-40C7-A9DC-A5AA0137ACA5;2020;7.678;2
829540E7-4B3C-40C7-A9DC-A5AA0137ACA5;2022;8.209999999999999;2
829540E7-4B3C-40C7-A9DC-A5AA0137ACA5;2024;14.82;4
A0B04296-6817-442F-BD4E-A5A2001598E2;2022;25.54;1
A0B04296-6817-442F-BD4E-A5A2001598E2;2024;20.346666666666668;3
D86EEFCA-D966-4E84-9869-066386A968CA;2024;10.450000000000001;2
BE9AD98D-AFDA-4703-A031-B85454049739;2024;13.969999999999999;0
1BD76C18-A806-4D66-ADD4-A25500B22B4B;2022;11.683333333333334;0
1BD76C18-A806-4D66-ADD4-A25500B22B4B;2024;14.58;0
4B0466CD-8AA9-4093-B7EC-F0840CBB3132;2024;13.446666666666667;0
34C6FEE0-28CB-42AE-9D46-A25500B1C8C2;2021;12.924166666666666;0
34C6FEE0-28CB-42AE-9D46-A25500B1C8C2;2022;16.398333333333333;4
34C6FEE0-28CB-42AE-9D46-A25500B1C8C2;2024;17.823333333333334;3
FB17B035-827D-4AF4-B1EF-25A0C8B5148B;2020;12.193333333333333;0
FB17B035-827D-4AF4-B1EF-25A0C8B5148B;2021;14.267499999999998;0
FB17B035-827D-4AF4-B1EF-25A0C8B5148B;2022;12.89;0
FB17B035-827D-4AF4-B1EF-25A0C8B5148B;2024;16.396666666666665;4
7FE2B7A1-6DB8-4324-8117-A25500B1AD54;2019;11.364444444444445;2
7FE2B7A1-6DB8-4324-8117-A25500B1AD54;2020;12.791666666666666;0
7FE2B7A1-6DB8-4324-8117-A25500B1AD54;2021;14.489166666666668;0
7FE2B7A1-6DB8-4324-8117-A25500B1AD54;2022;13.0325;0
7FE2B7A1-6DB8-4324-8117-A25500B1AD54;2024;12.463333333333333;0
7F72DD8D-609B-4D50-98A9-A5DC00F4F3F5;2019;14.25;0
7F72DD8D-609B-4D50-98A9-A5DC00F4F3F5;2020;14.188333333333334;0
7F72DD8D-609B-4D50-98A9-A5DC00F4F3F5;2021;14.645000000000001;0
7F72DD8D-609B-4D50-98A9-A5DC00F4F3F5;2022;12.596666666666666;0
7F72DD8D-609B-4D50-98A9-A5DC00F4F3F5;2024;17.656666666666666;3
8941F2D0-3530-4C30-A903-A25500B211E1;2019;7.220000000000001;2
8941F2D0-3530-4C30-A903-A25500B211E1;2020;7.454999999999999;2
8941F2D0-3530-4C30-A903-A25500B211E1;2021;10.893333333333333;2
8941F2D0-3530-4C30-A903-A25500B211E1;2022;11.064166666666667;2
8941F2D0-3530-4C30-A903-A25500B211E1;2024;19.593333333333334;3
3110942A-D47E-4876-A7CC-A25500B23582;2019;13.43;0
3110942A-D47E-4876-A7CC-A25500B23582;2020;15.036666666666667;4
3110942A-D47E-4876-A7CC-A25500B23582;2021;15.5725;4
3110942A-D47E-4876-A7CC-A25500B23582;2022;14.485;0
3110942A-D47E-4876-A7CC-A25500B23582;2024;12.666666666666666;0
D842A048-E391-4297-A8C1-D7373A3C2068;2022;14.719999999999999;0
D842A048-E391-4297-A8C1-D7373A3C2068;2024;16.97666666666667;4
AEB7741D-064F-492C-8BA9-A25500B1B1B8;2019;15.061111111111112;4
AEB7741D-064F-492C-8BA9-A25500B1B1B8;2020;20.615;1
AEB7741D-064F-492C-8BA9-A25500B1B1B8;2022;16.900833333333335;4
AEB7741D-064F-492C-8BA9-A25500B1B1B8;2024;17.436666666666667;4
3B20DB25-4A9B-42AA-98EA-A7E00146F7FE;2019;12.347777777777777;0
3B20DB25-4A9B-42AA-98EA-A7E00146F7FE;2020;10.903333333333334;2
3B20DB25-4A9B-42AA-98EA-A7E00146F7FE;2021;14.775833333333333;0
3B20DB25-4A9B-42AA-98EA-A7E00146F7FE;2022;14.295833333333333;0
3B20DB25-4A9B-42AA-98EA-A7E00146F7FE;2024;12.326666666666666;0
CC2878B0-C268-4BB4-BE6B-86A012C02B91;2021;18.25833333333333;3
CC2878B0-C268-4BB4-BE6B-86A012C02B91;2022;17.28916666666667;4
CC2878B0-C268-4BB4-BE6B-86A012C02B91;2024;20.743333333333332;1
DCA3CB63-78BF-4943-92DB-A53300027467;2021;15.581666666666669;4
DCA3CB63-78BF-4943-92DB-A53300027467;2022;15.225833333333334;4
DCA3CB63-78BF-4943-92DB-A53300027467;2024;16.253333333333334;4
964B531A-C3B3-46DF-80FB-06E7AAB215A4;2022;13.597142857142858;0
964B531A-C3B3-46DF-80FB-06E7AAB215A4;2024;21.16333333333333;1
E4608DF7-E2A9-48DE-B228-7B9CCAC39291;2020;7.5275;2
E4608DF7-E2A9-48DE-B228-7B9CCAC39291;2021;10.993333333333332;2
E4608DF7-E2A9-48DE-B228-7B9CCAC39291;2022;9.666666666666666;2
E4608DF7-E2A9-48DE-B228-7B9CCAC39291;2024;13.873333333333335;0
0E8CF754-860C-49BC-A5B4-D5966DFF55C1;2020;18.922;3
0E8CF754-860C-49BC-A5B4-D5966DFF55C1;2021;18.41;3
0E8CF754-860C-49BC-A5B4-D5966DFF55C1;2022;16.697499999999998;4
0E8CF754-860C-49BC-A5B4-D5966DFF55C1;2024;14.253333333333336;0
E096C1CB-ACC8-47BD-A9F6-4B7BA33D628E;2020;14.3325;0
E096C1CB-ACC8-47BD-A9F6-4B7BA33D628E;2021;13.273333333333332;0
E096C1CB-ACC8-47BD-A9F6-4B7BA33D628E;2022;14.096666666666666;0
E096C1CB-ACC8-47BD-A9F6-4B7BA33D628E;2024;13.219999999999999;0
25CDCBC2-10D6-447A-8D1B-9482E41419FB;2020;12.456666666666665;0
25CDCBC2-10D6-447A-8D1B-9482E41419FB;2021;10.125833333333334;2
25CDCBC2-10D6-447A-8D1B-9482E41419FB;2022;10.791666666666666;2
25CDCBC2-10D6-447A-8D1B-9482E41419FB;2024;11.57;2
E7A15E4B-AC19-4099-B58F-17B00BC9C176;2020;13.143333333333333;0
E7A15E4B-AC19-4099-B58F-17B00BC9C176;2021;12.079166666666666;0
E7A15E4B-AC19-4099-B58F-17B00BC9C176;2022;11.11;2
E7A15E4B-AC19-4099-B58F-17B00BC9C176;2024;14.12;0
CB0C385E-CA7D-4194-BF96-CF35E7AECAA4;2022;10.354285714285714;2
CB0C385E-CA7D-4194-BF96-CF35E7AECAA4;2024;8.296666666666667;2
FA6E4195-016B-4293-A001-615FA940AEF1;2020;5.91;2
FA6E4195-016B-4293-A001-615FA940AEF1;2021;7.620833333333334;2
FA6E4195-016B-4293-A001-615FA940AEF1;2022;9.859166666666667;2
FA6E4195-016B-4293-A001-615FA940AEF1;2024;11.713333333333333;0
1561C17E-5E5B-4B6B-B5CC-676257C6B58B;2020;10.44;2
1561C17E-5E5B-4B6B-B5CC-676257C6B58B;2021;12.862499999999999;0
1561C17E-5E5B-4B6B-B5CC-676257C6B58B;2022;13.792499999999999;0
1561C17E-5E5B-4B6B-B5CC-676257C6B58B;2024;14.466666666666667;0
01DE0E2F-76C2-4A21-8FBD-11472C310A6F;2021;22.525000000000002;1
01DE0E2F-76C2-4A21-8FBD-11472C310A6F;2022;21.215833333333332;1
01DE0E2F-76C2-4A21-8FBD-11472C310A6F;2024;19.296666666666667;3
17757553-3707-4AF1-BA86-1EBB0530421C;2019;20.01666666666667;3
17757553-3707-4AF1-BA86-1EBB0530421C;2020;19.853333333333335;3
17757553-3707-4AF1-BA86-1EBB0530421C;2021;23.377499999999998;1
17757553-3707-4AF1-BA86-1EBB0530421C;2022;22.03333333333333;1
17757553-3707-4AF1-BA86-1EBB0530421C;2024;23.686666666666667;1
65640645-3A2F-4CF5-8C48-2775E4EEDC07;2020;15.22888888888889;4
65640645-3A2F-4CF5-8C48-2775E4EEDC07;2021;16.169999999999998;4
65640645-3A2F-4CF5-8C48-2775E4EEDC07;2022;17.30916666666667;4
65640645-3A2F-4CF5-8C48-2775E4EEDC07;2024;14.953333333333333;4
58DEB63D-3ECA-4D63-B4C4-07AB86F02DE8;2022;14.61857142857143;0
58DEB63D-3ECA-4D63-B4C4-07AB86F02DE8;2024;18.116666666666664;3
28F05CBF-6281-4930-A790-7326F851E34F;2020;14.58;0
28F05CBF-6281-4930-A790-7326F851E34F;2021;13.726666666666667;0
28F05CBF-6281-4930-A790-7326F851E34F;2022;17.955833333333334;3
28F05CBF-6281-4930-A790-7326F851E34F;2024;20.516666666666666;3
BFA9CC6C-7349-49E6-8E63-A25500B25B2A;2019;14.303333333333333;0
BED3193C-A594-4F9A-A241-A9040114CB6D;2019;23.06222222222222;1
BED3193C-A594-4F9A-A241-A9040114CB6D;2020;23.38;1
BED3193C-A594-4F9A-A241-A9040114CB6D;2021;24.9575;1
BED3193C-A594-4F9A-A241-A9040114CB6D;2022;23.5525;1
BED3193C-A594-4F9A-A241-A9040114CB6D;2024;23.10666666666667;1
C216EF1B-A93C-4282-9601-56461A65EA6C;2022;19.31875;3
C216EF1B-A93C-4282-9601-56461A65EA6C;2024;21.396666666666665;1
85480C94-E5C0-4122-AB24-570CF6E9CABF;2021;13.84;0
85480C94-E5C0-4122-AB24-570CF6E9CABF;2022;19.186666666666667;3
85480C94-E5C0-4122-AB24-570CF6E9CABF;2024;20.636666666666667;1
883C703F-159B-47C5-B388-A83F008B6812;2019;22.855555555555554;1
883C703F-159B-47C5-B388-A83F008B6812;2020;25.50166666666667;1
883C703F-159B-47C5-B388-A83F008B6812;2022;24.44583333333333;1
883C703F-159B-47C5-B388-A83F008B6812;2024;23.656666666666666;1
60283029-F3AD-47AA-B885-A5C10149B375;2019;12.821111111111113;0
60283029-F3AD-47AA-B885-A5C10149B375;2020;14.498;0
60283029-F3AD-47AA-B885-A5C10149B375;2021;15.707500000000001;4
60283029-F3AD-47AA-B885-A5C10149B375;2022;17.01;4
60283029-F3AD-47AA-B885-A5C10149B375;2024;18.663333333333334;3
96301618-409A-426D-A772-A85D00B9E17B;2019;20.863333333333333;1
96301618-409A-426D-A772-A85D00B9E17B;2020;21.664999999999996;1
96301618-409A-426D-A772-A85D00B9E17B;2021;22.064999999999998;1
